mjd,mag,magerr
58216.159375,12.540404,0.008510581
58218.2012037,12.709962,0.008513713
58219.1849306,12.778945,0.008515961
58219.1955208,12.766075,0.008515496
58365.5170602,13.190077,0.008543655
58366.4833796,12.995486,0.008527222
58367.5021181,12.821241,0.008517642
58369.5039815,12.52312,0.008510438
58370.5027778,12.469781,0.008510188
58372.5202431,12.479797,0.008510213
58373.4812731,12.51936,0.008510411
58374.5204514,12.617859,0.00851161
58375.5202431,12.714999,0.008513858
58376.5210069,12.763066,0.00851539
58377.4606829,12.872611,0.008520009
58378.505162,13.057212,0.008531731
58385.5220949,12.541315,0.008510589
58386.441088,12.492525,0.00851026
58387.4999884,12.415255,0.00851022
58388.5010069,12.27301,0.008511569
58389.5236921,12.3631525,0.008510509
58390.5287153,12.593279,0.008511213
58425.4598495,12.8701515,0.008519887
58426.4040741,12.966419,0.008525309
58427.4556944,13.105699,0.00853572
58429.4163889,12.983978,0.008526449
58430.4404398,12.851206,0.008518979
58431.3954861,12.738623,0.008514575
58432.3744676,12.6214285,0.008511674
58432.4019444,12.612273,0.0085115135
58434.4571065,12.498345,0.008510287
58435.3883449,12.472329,0.008510194
58436.3726273,12.615739,0.008511573
58437.3776389,12.549215,0.008510665
58438.3496991,12.637533,0.008511976
58439.3407639,12.646398,0.008512157
58441.4199537,12.900674,0.008521459
58442.4530208,14.020345,0.008713907
58443.3978819,13.106223,0.008535766
58447.306331,12.676057,0.008512823
58448.4195139,12.588827,0.008511148
58449.3287269,12.567373,0.008510866
58449.418669,12.53645,0.008510546
58450.3955324,12.472789,0.008510196
58462.3183333,12.7458515,0.008514808
58466.329456,12.541761,0.008510594
58468.4624653,12.568877,0.008510884
58471.2914815,12.7301855,0.00851431
58476.4236574,12.879406,0.008520349
58480.3153935,12.549378,0.008510667
58481.3255787,12.54171,0.008510593
58482.2096412,12.545235,0.008510626
58490.2093287,13.014553,0.008528548
58491.2522222,12.9380045,0.008523566
58492.2780787,12.831198,0.008518072
58493.2733449,12.759269,0.008515258
58495.2766898,12.56739,0.008510866
58503.2918403,12.862515,0.008519514
58505.1386111,13.010431,0.008528258
58506.2454977,13.056411,0.008531669
58507.2311111,12.914239,0.0085222
58508.2426157,12.780089,0.008516002
58508.2904051,12.776439,0.008515868
58509.2915972,12.670513,0.008512692
58510.2354282,12.57176,0.00851092
58511.2043866,12.528851,0.008510482
58513.3997222,12.53581,0.008510539
58514.3930093,12.480172,0.008510214
58523.1894444,12.775234,0.008515825
58526.1851505,12.548193,0.008510655
58534.225081,12.852396,0.008519034
58538.1896412,12.965096,0.008525225
58539.1959838,12.763447,0.008515404
58557.2028704,12.570505,0.008510904
