mjd,mag,magerr
59117.4324306,20.591183,0.14715588
59118.4580556,20.454655,0.1372846
59120.3689931,20.068785,0.10756517
59120.4673495,20.167261,0.11478221
59121.3762037,19.95916,0.09991422
59122.3662153,20.027954,0.10466644
59123.4258449,20.251446,0.12118245
59134.4085764,20.33416,0.12764584
59136.4248958,20.229889,0.119525135
59139.4035764,20.894049,0.16780376
59141.4099306,20.83418,0.16372228
59143.3818403,20.460627,0.13776678
59145.4267593,20.261024,0.121922836
59149.4763773,20.662254,0.15200114
59153.4353472,20.195232,0.11688672
59164.4230208,20.503963,0.14120972
59166.4443981,20.54341,0.14389896
59168.3673611,20.176872,0.1155027
59170.4309606,20.04589,0.10593276
59179.4306944,19.828114,0.091337845
59181.2385069,19.93503,0.09828752
59193.324294,20.464247,0.13805911
59198.3635764,20.562965,0.1452322
59200.2176273,20.403229,0.1331466
59203.3248264,20.041613,0.10562978
59205.2777315,20.725311,0.15630007
59221.1747569,20.398613,0.13277666
59223.1846181,20.367367,0.1302806
59225.2085648,20.637466,0.15031123
59227.169456,20.00789,0.10326323
59233.2035301,20.513384,0.1418519
59251.1493056,20.234444,0.11987424
59253.1940856,20.117207,0.11107504
59255.1934259,20.721495,0.15603983
59257.1808912,20.500526,0.14097536
59260.2072801,19.89208,0.09544491
59276.1907523,20.111956,0.1106908
59278.2082176,19.704609,0.083842255
59280.1839583,20.850271,0.16481924
59290.1803588,20.5322,0.14313471
59306.1655324,20.606113,0.14817381
59308.1666319,20.53898,0.143597
59315.2049769,19.170227,0.057783946
59444.4457986,19.955338,0.09965517
59459.456169,20.599451,0.14771962
59463.4535995,20.683865,0.15347445
59464.4697106,20.63406,0.15007901
59465.451088,20.631582,0.14991009
59466.4477199,20.65379,0.15142405
59467.4733681,20.43667,0.1358344
59468.4670602,20.197107,0.11702853
59469.4870486,20.113222,0.110783376
59470.4846412,19.926306,0.097704664
59471.4902431,20.30752,0.12554745
59472.4476273,20.448498,0.13678788
59473.4859259,20.567379,0.14553308
59474.4319329,20.38205,0.13145156
59476.4819907,20.259693,0.12181969
59478.4712963,19.8507,0.092770666
59479.4987847,20.112862,0.110757045
59487.423669,20.312006,0.12589985
59489.3871412,20.575548,0.14609003
59502.4411458,20.202707,0.11745292
59504.4400231,20.511248,0.14170635
59517.4592361,20.595398,0.1474433
59521.3523032,20.647943,0.15102553
59523.3484954,20.62896,0.14973128
59525.3421412,20.260384,0.12187318
59530.3224769,20.39534,0.13251448
59537.4055093,20.59389,0.14734042
59625.1756944,20.187777,0.11632339
59628.1505903,20.532131,0.14313006
59630.1361458,20.394638,0.13245818
59636.1832755,20.648264,0.15104735
59640.1829745,20.220104,0.11877687
59823.4510417,20.38302,0.13152924
59827.4516898,20.133821,0.11229693
59841.4048264,20.190903,0.11655947
59841.488669,20.108349,0.11042729
59843.4678588,19.864988,0.093686804
59846.4891319,20.518742,0.14221716
59848.4447569,20.539543,0.14363539
59850.4724074,20.197744,0.117076725
59852.4441551,20.247623,0.12088773
59854.426875,20.505981,0.14134729
59871.3795833,20.256859,0.12160063
59873.4098727,20.359241,0.12963408
59876.4429745,19.958977,0.09990177
59878.3822685,20.396164,0.13258035
59880.3956713,20.56763,0.14555025
59882.4200926,20.52679,0.142766
59902.4019097,20.223114,0.119006686
59904.411169,20.530201,0.14299846
59906.2765162,20.134771,0.112367
59913.3361574,20.418224,0.13435015
59928.3194444,20.303185,0.12520745
59932.2591667,20.17065,0.11503587
59934.2243056,20.552437,0.14451432
59936.340162,20.590778,0.14712834
59956.2545023,20.141953,0.11289799
59969.1898611,20.57252,0.14588344
