mjd,mag,magerr
58270.4664699,18.967186,0.05287546
58275.4692593,19.117605,0.05830616
58279.4703009,19.671703,0.085279584
58282.42125,19.056383,0.056011982
58285.4438889,18.95641,0.0525124
58288.4238889,19.427853,0.07191241
58291.4451736,19.879171,0.09881327
58294.3809606,18.83163,0.04854414
58297.4606019,19.01902,0.054669157
58300.4623843,19.314127,0.06651705
58303.4581134,19.520382,0.07668316
58313.4610417,19.621185,0.08229575
58314.4905208,19.78014,0.09208925
58316.418588,19.042622,0.055512436
58319.4377662,18.921911,0.051372416
58322.4603356,19.170551,0.06038773
58325.4394907,19.68604,0.08614788
58333.4622338,19.27122,0.064608425
58335.5026273,19.584534,0.08020338
58336.3176042,19.692375,0.08653459
58340.4776389,18.870071,0.049721558
58343.4179282,19.078846,0.056839988
58345.4021181,19.260208,0.0641294
58346.3718866,19.417416,0.07139623
58346.3728241,19.395964,0.07034887
58347.3386921,19.601986,0.081192225
58348.3930093,19.714684,0.08791143
58349.4151389,19.578104,0.07984245
58349.4160532,19.519909,0.07665793
58350.4377546,19.275272,0.064785846
58351.4234144,18.944366,0.052110627
58352.396956,18.740501,0.04590448
58352.3983565,18.765707,0.046613824
58360.4049884,19.436825,0.07235968
58361.4039352,19.368893,0.069052905
58362.4658449,18.96791,0.0529
58363.3394329,18.752264,0.046233565
58363.3403935,18.785381,0.04717841
58364.2904745,18.740349,0.04590023
58365.3088889,18.848133,0.04904482
58366.4000579,19.058216,0.056078974
58366.4009606,19.14259,0.05927689
58367.4010764,19.190723,0.061205413
58368.3738194,19.318108,0.06669755
58369.3220718,19.475851,0.07434301
58369.3229977,19.484613,0.07479697
58370.3691551,19.794485,0.09303283
58371.3477083,19.796978,0.093197815
58372.4055671,19.68213,0.08591012
58372.4064931,19.641605,0.0834878
58373.359375,19.258017,0.064034544
58374.410787,18.969265,0.052945893
58375.3072569,18.79782,0.047540344
58375.3081829,18.78009,0.047025636
58376.3295833,18.86517,0.049569234
58377.3517593,19.028374,0.055001333
58378.3388773,19.127974,0.058706515
58378.3398495,19.136837,0.0590516
58379.3617593,19.311243,0.066386655
58380.3656944,19.424791,0.07176055
58382.4113079,19.56049,0.07886305
58383.425463,19.867764,0.09801333
58385.3710069,19.066921,0.056398474
58385.3719213,19.299664,0.06586612
58388.3582755,18.880465,0.05004668
58388.369213,18.8721,0.049784828
58389.3539699,18.940416,0.05197972
58390.3158681,19.193487,0.061318498
58423.2440162,18.979107,0.053280987
58424.1985648,19.45657,0.073355354
58425.1898148,19.143944,0.0593301
58425.1907407,19.193287,0.06131029
58426.2245255,19.435488,0.0722928
58428.1990856,19.630726,0.082850374
58428.2,19.698092,0.08688515
58429.2123958,19.667667,0.08503686
58430.1638542,19.400394,0.07056372
58431.2141782,19.04039,0.055431973
58431.2150926,18.919743,0.05130188
58434.1497569,18.83126,0.04853301
58434.1506829,18.905174,0.050831366
58435.2125,19.190546,0.061198153
58436.2143287,19.234106,0.06301117
58437.2131597,19.258774,0.064067334
58437.2140741,19.286106,0.065263
58457.1187731,18.880579,0.050050274
58472.1752199,19.430233,0.07203075
58474.0968056,19.706226,0.08738671
58474.0977199,19.776045,0.091821775
58482.1434375,19.066582,0.056385953
58487.142419,19.599342,0.081041545
58487.1433333,19.453894,0.07321946
58488.1443519,19.15088,0.05960356
58491.1327083,18.842918,0.048885845
58491.1457639,18.80842,0.047851924
58493.150544,19.147247,0.059460126
58494.1312616,19.244116,0.06343715
58494.145162,19.2159,0.06224544
58503.1541667,18.977654,0.053231336
58503.1550926,18.931795,0.051695593
58505.162037,18.900417,0.050678987
58510.1315394,19.51207,0.07624006
58511.133588,19.319134,0.066744186
58642.4215972,19.051394,0.055830166
58649.4717477,18.882317,0.05010489
58655.4779977,18.991608,0.053710677
58658.4689699,19.520306,0.07667909
58661.4726852,18.797882,0.047542192
58674.4532755,18.807453,0.04782335
58677.4453472,19.10365,0.05777272
58677.44625,19.19449,0.061359636
58680.4596181,19.572483,0.07952845
58680.460544,19.825918,0.09513608
58683.4882639,19.040968,0.0554528
58683.4891667,18.9409,0.051995736
58684.4202315,18.769781,0.04672996
58685.4795949,18.68673,0.04444227
58688.4624421,19.068117,0.056442544
58688.4633449,19.086771,0.05713588
58690.4528704,19.33437,0.06744116
58691.4738773,19.664684,0.084857985
58691.4748264,19.644588,0.08366351
58693.4225926,19.528849,0.07713762
58694.4541551,19.09609,0.057486393
58694.455544,19.213562,0.0621479
58695.4262269,18.880758,0.05005589
58696.4360648,18.78919,0.04728882
58698.4567245,18.941265,0.052007806
58699.4413542,19.069313,0.05648665
58700.4789931,19.106182,0.057869036
58701.453912,19.306074,0.06615369
58703.4610532,19.746323,0.089904934
58703.461956,19.81353,0.09430126
58704.4244792,19.665134,0.08488498
58705.4004167,19.312418,0.06643978
58706.4400926,18.984087,0.053451646
58706.4409838,18.987728,0.05357685
58707.4367014,18.78101,0.04705213
58708.4602894,18.754557,0.046298135
58709.4649421,18.824703,0.04833608
58709.4658565,18.88152,0.05007984
58712.4782176,19.552326,0.07841373
58712.4791319,19.158138,0.05989138
58717.4068056,19.005617,0.05419772
58718.4124421,18.828083,0.04843743
58722.3995949,19.053913,0.05592189
58723.3990394,19.125458,0.058609065
58724.4351389,19.370903,0.069148146
58727.3994792,19.543259,0.07791807
58727.4003819,19.698013,0.08688031
58730.4726736,18.788992,0.047283076
58730.473588,18.712574,0.0451365
58732.3820949,18.877804,0.049963173
58733.4426505,19.033836,0.05519654
58733.4535417,19.05516,0.055967346
58735.4009028,19.309303,0.066299126
58736.4581713,19.476534,0.07437828
58737.4760185,19.77501,0.09175425
58743.1787963,18.943941,0.052096505
58744.1778009,18.993177,0.05376497
58745.1779051,19.03555,0.05525795
58746.2023958,19.164825,0.060158145
58747.1778009,19.222736,0.062531576
58748.1769097,19.408382,0.070952944
58749.1784375,19.84771,0.096623346
58751.1763773,19.264221,0.06430345
58754.1760417,18.700268,0.04480399
58758.1852431,19.317356,0.06666345
58761.1766667,19.602406,0.08121617
58762.1764236,19.499186,0.07555893
58763.1777546,19.136799,0.059050113
58764.3565509,18.808647,0.04785861
58781.2129861,19.350206,0.06817488
58785.2141435,19.51338,0.07630972
58788.1901389,18.706305,0.044966657
58791.2077662,19.126078,0.05863306
58791.2761343,19.08797,0.057180874
58794.189838,19.578176,0.079846516
58794.2033565,19.360466,0.06865528
58797.189213,18.905138,0.05083018
58797.2078935,19.220665,0.062444724
58800.1913079,18.72099,0.045365945
58802.2231597,19.104637,0.057810247
58803.1740394,19.11723,0.05829172
58806.1776273,19.520987,0.076715566
58811.1719097,18.708042,0.04501362
58812.1458218,18.85123,0.049139615
58814.1079398,19.241167,0.06331127
58819.1686806,19.603083,0.081254825
58852.1001157,19.70353,0.08722011
58859.0822917,18.94401,0.05209876
58862.1253356,19.289825,0.0654278
58871.1658333,19.117308,0.0582947
58872.1554514,19.04454,0.05558176
58875.1321644,19.491161,0.07513821
58880.1113773,18.656593,0.04365231
58885.1003704,19.261562,0.06418807
59024.3824537,19.579948,0.07994577
59030.3582292,18.98241,0.053394094
59036.4825116,19.549313,0.0782486
59038.4854977,18.999348,0.053979047
59039.3589699,18.793612,0.047417454
59043.3612963,19.061369,0.05619439
59046.4627662,19.54194,0.077846296
59048.4856944,19.546524,0.07809616
59049.459537,19.13095,0.058822155
59052.4617593,18.719193,0.04531682
59052.4867477,18.697035,0.044717226
59054.4972338,19.159208,0.059933975
59055.4202894,19.134691,0.05896783
59059.4181481,19.664228,0.08483071
59063.4364699,18.625053,0.042847574
59066.3987616,19.107174,0.057906818
59071.4770718,19.545242,0.078026205
59072.4568171,19.06365,0.056278132
59073.3783912,18.802288,0.047671348
59073.4063194,18.827969,0.048433997
59075.4061111,18.760588,0.04646851
59076.4411921,18.904161,0.050798867
59077.408588,19.082241,0.056966502
59078.4066782,19.190987,0.061216187
59079.3454745,19.261215,0.064173035
59080.4242014,19.463455,0.07370631
59082.3716204,19.305174,0.06611324
59082.3972222,19.655401,0.08430392
59085.3772801,18.776527,0.046923146
59085.3896181,18.755154,0.04631493
59089.3457523,19.08965,0.05724386
59090.3324653,19.17979,0.060760554
59091.3118403,19.320133,0.06678967
59092.341169,19.437891,0.07241302
59106.3232176,19.402061,0.07064473
