mjd,mag,magerr
58216.1480671,19.194475,0.063985825
58216.1521065,19.28486,0.068428695
58219.1418866,19.621567,0.08797172
58219.1927546,19.629055,0.08846391
58342.493588,19.171984,0.0629289
58345.495081,19.645088,0.089526534
58348.4503009,19.481173,0.07922127
58351.5096991,19.238276,0.0660992
58354.4521991,19.542112,0.08290963
58354.5046528,19.63007,0.08853079
58357.4421991,19.395748,0.07432553
58360.4855903,19.726074,0.095080145
58366.5112269,19.544966,0.08308644
58369.5153241,19.648403,0.089747675
58372.4996991,19.590977,0.08598843
58375.4887847,19.37091,0.072960585
58378.4279514,19.602861,0.08675378
58385.5178472,19.578615,0.0851992
58386.3626389,19.587254,0.08574994
58387.4477199,19.666851,0.09098823
58397.4421412,19.58979,0.08591233
58422.3453241,19.489145,0.07969441
58423.3625,19.369951,0.07290837
58424.3094444,19.273066,0.06783077
58424.3948264,19.302097,0.069312386
58425.4357639,19.228798,0.06563568
58428.360787,19.668682,0.09111225
58429.3335648,19.583225,0.085492685
58431.3177894,19.29164,0.06877478
58431.3598495,19.510386,0.0809687
58432.3084375,19.263496,0.06734977
58433.4054977,19.2566,0.06700536
58434.3315394,19.639963,0.08918549
58434.351412,19.614786,0.08752833
58435.3165972,19.651352,0.08994491
58437.3226736,19.526693,0.08196071
58437.3370718,19.662052,0.09066396
58443.3845486,19.622227,0.08801501
58448.2394097,19.310253,0.0697347
58448.2995949,19.35688,0.07220092
58455.2871528,19.541237,0.082855485
58455.3233102,19.561275,0.084104
58455.357338,19.53664,0.08257164
58457.2419907,19.167978,0.06274265
58461.2898843,19.674088,0.09147921
58462.3054282,19.471725,0.07866425
58465.2580556,19.297443,0.06907261
58465.2896412,19.301851,0.06929971
58468.2859028,19.714169,0.09424398
58471.2544444,19.50659,0.08073951
58471.3974074,19.58282,0.08546692
58476.3302546,19.67745,0.09170824
58480.3012731,19.506178,0.08071465
58482.1972801,19.379559,0.07343287
58486.1306713,19.482063,0.07927398
58490.2054977,19.301722,0.069293
58491.2418519,19.47236,0.078701586
58493.2616898,19.713438,0.094192974
58494.2079745,19.651875,0.089979865
58507.2169329,19.291643,0.06877497
58507.2658565,19.233124,0.065846846
58508.2640162,19.65306,0.09005943
58510.2435301,19.84062,0.103476584
58514.1348958,19.239243,0.06614674
58522.1929398,19.317345,0.070104025
58526.1772569,19.695951,0.09297788
58534.193831,19.683111,0.09209501
58573.1327083,19.479729,0.0791359
58593.1483449,19.640965,0.08925202
58594.1489583,19.875233,0.10614057
58594.1528356,19.494476,0.08001236
58597.1433102,18.880089,0.05082843
58597.1436343,19.185436,0.0635588
58597.1439815,19.022667,0.056377746
58597.1443171,19.187479,0.06365501
58600.141956,19.349463,0.07180262
58600.1422917,19.712975,0.09416055
58694.4896991,19.62689,0.08832136
58698.4907639,19.382797,0.073610574
58705.4734375,19.433643,0.07645848
58712.4524537,19.579643,0.08526454
58715.4452315,19.2705,0.06770147
58718.4815509,19.525547,0.08189055
58724.4976273,19.260916,0.06722066
58727.5088194,19.675549,0.091578685
58730.4896759,19.455551,0.07771969
58732.5036343,19.20794,0.06462765
58735.5067824,19.69675,0.09303306
58738.5184259,19.562874,0.08420439
58741.4756829,19.562035,0.08415167
58744.4662616,19.653473,0.09008698
58756.495463,19.334017,0.0709805
58759.4966782,19.716028,0.094374135
58763.497338,19.439888,0.07681584
