mjd,mag,magerr
58197.1783565,19.087482,0.068689816
58216.1764236,19.09814,0.06923658
58217.1745255,18.926237,0.06098432
58218.1765741,19.183113,0.07377203
58218.2017245,19.30447,0.080821745
58219.1567014,18.956362,0.06234596
58219.2006944,18.70214,0.05187577
58223.1399421,19.253168,0.07775648
58356.5129977,18.986607,0.063748166
58357.495787,19.097061,0.06918096
58358.4638194,19.117283,0.07023071
58359.4640046,19.220203,0.075853154
58359.5062847,19.327085,0.08221393
58360.5159259,18.818142,0.05637388
58361.5160648,19.330236,0.082409896
58367.5043981,18.772644,0.054556318
58368.4723611,19.00053,0.064405754
58369.5053472,19.077942,0.06820449
58370.515625,18.860718,0.05813959
58371.4632292,19.272343,0.078887284
58372.5179514,18.787102,0.055126246
58373.4831019,19.180283,0.073615745
58374.5186343,18.796658,0.055506818
58375.5188773,18.93833,0.061526775
58376.5073032,19.073195,0.067964375
58377.4750926,18.751799,0.053746883
58378.5074421,19.199673,0.0746934
58379.5204282,18.841808,0.057347503
58380.4634259,19.103088,0.06949201
58382.5021991,18.813725,0.056194298
58383.502963,19.191471,0.074235484
58384.5203935,18.83199,0.05694117
58386.4564931,18.928104,0.061067708
58387.4715509,18.964739,0.062730774
58388.5023958,19.07846,0.06823078
58389.50125,18.878109,0.05887939
58390.5268866,19.263302,0.07835193
58397.5185417,19.202185,0.07483424
58423.3803356,19.105793,0.069632106
58425.4248148,18.895731,0.059640173
58426.4206019,19.25595,0.07791955
58427.4534144,18.768446,0.054392166
58428.4373843,19.127901,0.07078903
58429.4032292,18.983778,0.06361551
58430.4427199,18.870867,0.05857001
58431.3936574,19.139277,0.071392566
58432.3767014,18.690178,0.0514368
58434.4557407,18.724556,0.05271052
58435.3869792,19.02274,0.065470666
58437.3794676,18.865572,0.058344983
58441.421331,18.75051,0.05369727
58443.4021065,19.13416,0.07112034
58449.2836806,18.818724,0.056397583
58449.4031944,18.946041,0.061875552
58450.3945949,19.186363,0.073951855
58455.2737384,19.07302,0.06795565
58455.320544,19.167416,0.0729101
58457.2673727,19.088854,0.068759866
58461.3335301,18.864037,0.058279917
58462.3201505,19.327261,0.082224816
58464.3097338,19.309118,0.08110586
58465.3333102,18.82151,0.05651124
58465.4660417,18.779053,0.054808084
58466.3258102,18.931393,0.06121488
58468.4638426,18.812157,0.056130733
58471.2378356,18.767628,0.054360207
58471.2891435,19.015064,0.06510039
58471.4408681,18.947664,0.061949287
58480.3185995,18.834099,0.057028156
58481.324213,19.236906,0.0768112
58482.2114583,18.694748,0.05160394
58486.4418634,19.083096,0.06846617
58487.2402894,18.786018,0.05508334
58488.26125,19.118938,0.07031744
58490.2254861,18.949732,0.062043305
58491.2371181,19.00343,0.06454364
58494.251713,18.773365,0.05458458
58495.2780556,19.20039,0.07473361
58504.2589699,18.732801,0.05302165
58505.1301042,19.142815,0.071581446
58506.2441204,18.757149,0.05395326
58507.2118519,19.1044,0.069559954
58508.2284722,18.997017,0.06423912
58509.2696759,18.87561,0.05877243
58510.2340509,19.1092,0.06980902
58511.2002778,18.823362,0.05658696
58513.4087963,18.770046,0.054454666
58522.2085301,19.151525,0.07204881
58523.1908218,18.809462,0.05602165
58526.2047106,19.03479,0.06605672
58534.2053356,19.171127,0.07311287
58538.149838,18.706955,0.052053686
58539.1982523,19.025078,0.06558389
58540.2072222,18.828823,0.056810874
58547.1506019,18.728827,0.052871417
58559.1722685,18.8437,0.05742618
58560.1448495,19.418198,0.08808514
58562.128287,19.06313,0.067458525
58567.1299537,19.201313,0.074785344
58574.1430556,18.891022,0.059435766
58582.1738194,19.08685,0.068657495
58586.1366319,19.096096,0.06913132
58592.2167245,18.656944,0.050240666
58593.191713,18.624928,0.049120285
58597.1845023,18.611443,0.048657566
58597.184838,18.555475,0.046793696
58597.1851736,18.738043,0.053220578
58597.1854977,18.704842,0.051975522
58599.1420949,19.018753,0.06527807
58601.1557639,19.22356,0.07604464
58601.1560995,19.079082,0.068262324
58607.1736458,18.75719,0.053954873
58607.1739815,18.748077,0.053603873
58716.4871875,18.901644,0.059897993
58719.4749769,18.765217,0.054266274
58723.5091319,18.99133,0.06397037
58726.5056481,18.67893,0.051028162
58730.5075347,18.939722,0.06158959
58732.5133218,19.122099,0.07048332
58735.519213,18.94877,0.061999578
58741.463125,18.968594,0.06290879
58744.4768634,19.187748,0.07402865
58750.512037,18.829868,0.056853857
58756.5038657,19.1989,0.07465012
58763.5054977,19.016617,0.06517512
58766.5045602,18.919624,0.060689975
58769.4625463,18.719992,0.052539233
58777.4618056,19.020256,0.065350555
58781.4978704,18.538649,0.046250753
58784.5030324,19.060568,0.06733044
58787.5039699,19.065193,0.06756189
58792.4919907,19.10177,0.06942389
58793.5002199,18.73234,0.053004187
58798.3037616,18.887245,0.05927242
58799.3499421,19.297695,0.08040962
58800.4182523,18.77209,0.054534655
58805.3796296,18.817703,0.056356024
58811.4105556,19.081861,0.068403415
58827.2863657,18.749392,0.053654347
58833.3166088,19.141977,0.07153673
58833.3756829,19.081375,0.0683787
58836.4391667,18.787374,0.05513708
58846.2768634,18.78104,0.05488648
58850.4533681,18.902946,0.059954986
58851.1921991,18.664085,0.05049483
58851.1926389,18.680988,0.05110262
58851.1935417,18.790634,0.05526661
58851.1944444,18.87915,0.058924004
58851.1957986,19.09862,0.06926121
58851.1967014,18.910942,0.06030606
58851.1976042,18.841637,0.05734037
58851.1980556,18.89004,0.05939323
58851.1985069,18.79507,0.055443414
58851.1998495,18.6681,0.050638404
58851.2025463,19.049847,0.066797405
58851.2038889,18.721834,0.05260831
58851.2043519,19.209545,0.075248696
58851.2047917,18.94398,0.061782096
58851.2052546,18.809778,0.056034464
58851.205706,19.077192,0.06816651
58851.2061458,18.759125,0.05402974
58851.2079514,19.000835,0.06442025
58851.2102083,18.781052,0.0548869
58851.2106481,19.064865,0.06754546
58851.2133565,18.548195,0.046557814
58851.2146991,18.60863,0.048561707
58851.2156019,18.895056,0.059610836
58851.2160532,18.79115,0.0552871
58851.2165046,18.81305,0.05616693
58851.216956,18.72829,0.052851174
58851.2174074,18.904425,0.060019717
58851.2178588,18.754528,0.053852066
58851.2183102,19.033836,0.066010125
58851.2187616,18.920563,0.06073168
58851.2192014,18.839775,0.057263073
58851.2205556,18.928804,0.061098997
58851.2210069,18.872454,0.05863763
58851.2223495,18.600267,0.04827814
58851.226412,18.84567,0.057508267
58851.2273148,18.741785,0.053363137
58851.2336111,18.629536,0.049279626
58851.2367593,18.606512,0.048489723
58851.2381134,18.678873,0.05102609
58851.2408102,18.641394,0.049692657
58851.241713,18.969408,0.06294645
58851.2421644,18.781239,0.05489429
58851.2426157,18.733744,0.053057328
58851.2430671,18.997988,0.06428509
58851.2435185,18.859016,0.058067802
58851.2439699,18.781425,0.054901678
58851.2444213,18.75269,0.05378117
58851.2448727,18.870728,0.058564067
58851.2453125,18.7794,0.054821804
58851.2457639,18.837223,0.057157308
58851.2462153,18.879755,0.058949985
58851.2466667,18.657307,0.05025352
58851.2471181,18.82677,0.05672658
58851.2475694,18.793213,0.055369303
58851.2480208,19.21454,0.07553134
58851.2484606,18.980795,0.063475974
58851.248912,19.02111,0.06539185
58851.2502662,18.697153,0.0516922
58851.2507176,18.745733,0.053514052
58851.251169,19.032011,0.065921046
58851.2516204,18.727442,0.05281917
58851.2520718,18.843422,0.057414573
58851.2525116,18.748724,0.053628717
58851.2534144,18.98965,0.063891314
58860.2252894,18.681976,0.051138435
58860.2323495,18.804413,0.055817988
58861.2096875,19.120028,0.07037458
58862.2303472,18.843203,0.057405446
58862.2307986,18.963718,0.06268375
58862.23125,19.002522,0.06450046
