mjd,mag,magerr
58302.4618634,13.861194,0.01304154
58307.4356481,13.941847,0.012983335
58312.3903704,13.98454,0.012953929
58319.4845139,14.085918,0.012888279
58325.3832407,14.110929,0.012873034
58329.3859028,14.121575,0.012866663
58333.3808449,14.098847,0.012880349
58337.4643981,14.075729,0.0128946
58342.3842593,14.05786,0.012905839
58347.3854282,14.051303,0.01291001
58351.3457407,14.080677,0.012891522
58362.2971296,14.054336,0.012908078
58366.3019907,14.046753,0.012912922
58369.3527199,14.0612755,0.012903675
58370.3198727,14.060665,0.012904062
58373.3495486,14.05463,0.012907891
58374.2985764,14.051236,0.012910054
58377.3328356,14.062684,0.012902787
58378.3576968,14.080567,0.01289159
58382.2835301,14.077532,0.0128934765
58387.3189699,14.05832,0.012905547
58387.4025,14.028508,0.012924715
58397.3126852,13.901186,0.0130122565
58422.2827083,13.959374,0.01297114
58424.225544,14.027882,0.012925123
58426.2825231,14.036827,0.012919312
58430.2398843,14.080162,0.012891841
58434.236412,14.125165,0.012864531
58666.4489236,14.205477,0.012819045
58670.4085532,14.2289095,0.012806596
58676.4532639,14.153443,0.012848031
58682.4447454,14.073764,0.012895825
58691.3417245,13.939955,0.0129846595
58697.4409491,13.904342,0.013009978
58701.4095602,13.877519,0.013029488
58701.4321296,13.89989,0.0130131915
58705.4232986,13.904472,0.013009885
58709.4379051,13.935621,0.012987706
58713.4371991,13.939969,0.012984651
58717.3737731,13.957548,0.012972402
58722.3939005,13.97376,0.012961258
58732.3310185,13.975058,0.0129603725
58736.3285648,13.979724,0.012957196
58743.4646065,14.043115,0.012915258
58747.3411227,14.078553,0.012892841
58751.3423148,14.122323,0.012866218
58757.3440162,14.1862955,0.012829518
58761.2992245,14.2325,0.012804722
58765.2985185,14.276204,0.012782652
58769.2990741,14.276919,0.012782303
59172.1739699,14.173726,0.012836516
59176.194838,14.202445,0.012820685
59180.2556019,14.1750765,0.012835758
59187.2602894,14.150421,0.0128497705
59190.2293866,14.112379,0.01287216
59200.1378935,14.10827,0.012874637
59203.1399537,14.070845,0.012897653
59206.1411343,14.101585,0.012878682
59211.1806134,14.070092,0.012898124
59217.1965046,14.110315,0.012873404
59223.2164583,13.997766,0.012945025
59226.1337384,13.945241,0.012980961
59363.4328356,13.993014,0.012948212
59379.4439005,14.011417,0.012935939
59385.4472338,14.065185,0.012901208
59393.4275926,14.194935,0.012824771
59396.3664815,14.187808,0.012828684
59399.450706,14.042099,0.012915913
59403.4507523,14.244802,0.012798372
59407.4059259,14.253696,0.0127938455
59411.4362269,14.216205,0.012813298
59417.3823495,14.241637,0.012799995
59422.3477778,14.015663,0.012933134
59425.3515162,13.983548,0.012954602
59429.3390278,13.948375,0.0129787745
59434.3938542,13.964023,0.012967934
59438.437662,13.960746,0.012970193
59446.3303009,13.880082,0.013027607
59449.3031481,13.89067,0.0130198775
59453.3999653,13.869377,0.013035482
59458.3251042,13.873679,0.013032311
59461.3391319,13.872282,0.013033339
59464.3607986,13.91194,0.013004523
59467.3328125,13.928855,0.012992479
59470.3431713,13.939897,0.012984701
59473.4078704,13.952568,0.012975856
59476.3616435,13.971783,0.01296261
59479.3151042,13.946345,0.012980189
59484.2986921,14.075568,0.012894699
59487.2800347,14.0770855,0.012893755
59496.3491435,14.173264,0.012836775
59502.2988194,14.249279,0.012796087
59505.3183796,14.28885,0.012776525
59509.3012153,14.331218,0.01275687
59512.2681481,14.342128,0.012752031
59517.3042824,14.278592,0.012781487
59520.3244444,14.229957,0.012806049
59523.1772917,14.162871,0.012842644
59526.2775579,14.1027565,0.012877972
59529.2872801,14.019457,0.012930638
59532.1544444,14.006427,0.012939247
59538.1406019,13.916533,0.013001237
59542.2359491,13.874985,0.0130313495
59550.1982292,13.867889,0.013036583
59749.4487731,14.030398,0.012923484
59753.400706,13.936428,0.012987137
59756.4300116,13.869763,0.013035196
59761.4465046,13.795716,0.013091206
59764.4497222,13.763348,0.013116512
59783.4501042,13.943973,0.012981846
59786.4266435,13.928738,0.012992564
59789.4279282,14.050832,0.012910313
59793.4304051,14.0847435,0.012889004
59797.4354282,14.101883,0.012878502
59800.3457176,14.13842,0.012856731
59805.3930787,14.1978245,0.012823193
59808.3065972,14.240931,0.012800358
59811.4083912,14.244705,0.01279842
59814.3384606,14.256209,0.012792578
59817.3408912,14.216142,0.012813332
59824.4463657,14.201857,0.012821002
59827.3885417,14.182169,0.012831804
59843.1542245,14.104503,0.012876913
59846.273287,14.121222,0.012866874
59849.3590625,14.110941,0.012873025
59853.2965278,14.076703,0.012893993
59856.3669329,14.02914,0.012924302
59859.3375347,14.027287,0.012925512
59862.3540278,13.967845,0.012965308
59865.2983333,13.864376,0.013039182
59870.2898611,13.769959,0.013111304
59873.2983796,13.583273,0.013265685
59877.2641435,13.773298,0.013108681
59880.2818866,13.769594,0.01311159
59883.2668403,13.793944,0.013092578
59887.3204167,13.843042,0.013055098
59890.1205093,13.872177,0.013033417
59895.2608681,13.967856,0.012965299
59898.3420255,14.012827,0.012935006
59903.1092824,14.106869,0.0128754815
59906.1080208,14.161122,0.012843639
59914.257419,14.2332535,0.012804331
59933.221088,14.16452,0.012841709
