mjd,mag,magerr
58257.4684722,16.691277,0.014789412
58268.4516667,16.306408,0.0133087
58271.4478241,16.23928,0.0131007945
58274.4739236,16.70082,0.014833302
58277.4307176,16.267796,0.013187507
58280.4715856,16.30619,0.013308004
58283.4746412,16.599306,0.014385815
58286.4748032,16.222435,0.013050653
58289.4554167,16.43848,0.013758073
58292.4751042,16.50922,0.01402262
58298.4451852,16.582302,0.014314905
58301.4529977,16.433273,0.013739283
58304.4024653,16.212906,0.013022637
58307.4088079,16.685612,0.014763544
58310.4265741,16.339844,0.013417256
58316.4771181,16.93771,0.01605683
58319.4690046,16.24626,0.013121805
58322.3789699,16.254362,0.013146367
58325.4907523,16.665,0.014670562
58327.3885995,16.365076,0.0135014625
58327.3890509,16.355427,0.013469026
58328.4279514,16.172047,0.012905334
58331.4231829,16.323586,0.013364042
58334.4529977,16.553179,0.014196037
58337.3407639,16.168476,0.012895298
58343.3663542,16.473343,0.0138862645
58346.4008102,16.140247,0.012817122
58349.34375,16.60857,0.0144249275
58351.2952315,16.593815,0.014362794
58351.2956944,16.584316,0.0143232485
58351.2961458,16.599716,0.014387539
58351.2965972,16.600761,0.014391938
58351.2970602,16.569977,0.014264207
58351.2975116,16.596333,0.014373335
58351.2979745,16.598206,0.014381193
58351.2984259,16.588995,0.014342686
58351.2988889,16.59637,0.014373495
58351.2993403,16.580534,0.014307597
58352.4717593,16.389858,0.013586132
58355.3637269,16.324913,0.013368359
58355.4669676,16.159176,0.01286931
58358.4104167,16.731354,0.014976359
58361.3454745,16.311197,0.01332404
58364.3430671,16.170502,0.012900987
58367.3604745,16.727928,0.014960104
58370.4123843,16.230621,0.01307492
58373.318831,16.255241,0.0131490445
58376.3524537,16.664993,0.014670531
58379.4065046,16.185608,0.012943766
58382.3449653,16.373241,0.013529145
58385.2730903,16.490625,0.013951375
58388.2564931,16.187014,0.012947779
58427.2229861,16.667358,0.01468111
58430.1972222,16.19234,0.012963032
58434.204213,16.646898,0.014590357
58437.2570139,16.364689,0.013500154
58447.3258912,16.164658,0.012884601
58450.3222338,16.627373,0.014505342
58456.1742245,16.158413,0.012867188
58457.2064699,16.212515,0.013021494
58462.28,16.409027,0.013652986
58466.243588,16.174103,0.01291113
58469.1971412,16.746471,0.015048705
58471.2163542,16.337234,0.013408661
58472.1045139,16.23606,0.013091146
58475.1609028,16.332424,0.013392872
58481.3059838,16.215164,0.013029256
58490.1502662,16.171871,0.0129048405
58503.1201852,16.67041,0.014694795
58510.1230903,16.604446,0.014407472
58597.5086921,16.458412,0.013830851
58612.4742245,16.69508,0.014806854
58612.477581,16.680872,0.014742005
58612.4823032,16.686792,0.014768922
58612.4862269,16.685396,0.014762561
58636.4248727,16.44587,0.013784894
58639.4141898,16.472643,0.01388365
58652.4469444,16.268599,0.013189986
58655.4515394,16.650873,0.014607852
58658.4083449,16.214628,0.013027683
58661.4346991,16.371487,0.013523178
58665.4508333,16.364758,0.013500388
58668.3669676,16.172928,0.012907816
58671.4251157,16.664768,0.0146695245
58683.4460069,16.23595,0.013090821
58686.4045023,16.312538,0.013328347
58690.4079282,16.387878,0.013579295
58693.4706366,16.150421,0.012845055
58696.4736458,16.6622,0.014658067
58699.386956,16.333485,0.013396345
58703.4348148,16.341309,0.013422087
58706.4115509,16.574062,0.014280947
58712.3995833,16.44633,0.013786569
58715.3968519,16.489689,0.013947823
58718.4701968,16.15186,0.012849028
58721.449375,16.583275,0.014318932
58724.4064236,16.43573,0.013748138
58727.4899769,16.166624,0.012890102
58732.4696181,16.440775,0.013766383
58735.3854398,16.178726,0.012924202
58736.2374653,16.185978,0.012944824
58738.3829398,16.591827,0.014354493
58738.3857292,16.633354,0.014531222
58740.3977199,16.535028,0.014123569
58741.4239352,16.382263,0.013559975
58741.4253356,16.371,0.013521526
58743.3492245,16.142878,0.012824317
58744.373831,16.162579,0.012878792
58745.3494444,16.29095,0.013259654
58747.4066898,16.68736,0.014771515
58750.3184722,16.318108,0.013346297
58757.3100579,16.538528,0.014137448
