mjd,mag,magerr
59049.4360301,21.348763,0.31858182
59051.4003819,21.312538,0.31457567
59053.4564699,21.043255,0.28479624
59055.4477315,21.66919,0.35401726
59056.4724306,21.444815,0.32920408
59061.3664005,21.085222,0.2894373
59064.3522454,20.21505,0.18865943
59069.4296759,21.014767,0.28164577
59076.4038542,21.2219,0.30455232
59082.5074537,21.22323,0.30469942
59086.3608102,21.344845,0.31814837
59086.4247454,20.937258,0.27307415
59087.4337963,21.233189,0.30580068
59088.3817708,21.209784,0.3032124
59112.3723958,21.562927,0.34226584
59113.2829745,21.096048,0.29063463
59114.4079398,21.279465,0.31091833
59115.3098264,21.18983,0.30100584
59115.3345255,21.4077,0.32509947
59118.2571759,20.828726,0.26107168
59118.3418981,20.976755,0.27744198
59129.2366435,20.980011,0.27780223
59140.2416204,21.366491,0.32054234
59151.2367361,20.913635,0.2704618
59174.1160648,20.858618,0.26437736
59195.2155903,21.346172,0.31829524
59220.1113889,21.214355,0.30371785
59365.4658333,20.584047,0.23401308
59367.4665046,20.763672,0.25387764
59367.4705093,20.622473,0.23826265
59403.4268403,21.277264,0.3106749
59404.4618866,21.346523,0.3183341
59409.4615741,20.93576,0.27290845
59411.4652083,21.191269,0.30116487
59414.4498727,21.282686,0.31127453
59439.389294,21.284836,0.31151223
59458.3654051,21.123217,0.29363894
59466.382963,20.872337,0.26589465
59470.4073727,21.317162,0.31508708
59517.24,21.6107,0.34754896
59522.301713,21.365696,0.32045436
59524.214838,21.376055,0.32159996
59531.2376157,20.959167,0.2754972
59730.4711458,21.083529,0.2892499
59732.4633333,21.266483,0.30948257
59778.4342245,20.863203,0.26488447
59778.4453009,20.830517,0.2612698
59784.4521065,21.27985,0.31096077
59786.3877315,21.109034,0.29207063
59788.4292245,21.166382,0.29841256
59808.4235764,21.04097,0.2845435
59817.4763426,21.452148,0.33001494
59819.4713542,21.328325,0.3163216
59822.4669676,21.238647,0.30640435
59846.4238773,20.8739,0.2660675
59852.3253472,21.287191,0.31177258
59879.286088,21.011505,0.28128505
59902.1641551,21.051376,0.28569436
59913.2332176,20.980309,0.27783513
59932.227338,20.774467,0.2550714
59936.1968634,21.29892,0.31306982
60082.4840856,20.893887,0.26827788
60093.4651852,21.227697,0.30519342
60093.4671528,21.44138,0.32882404
