mjd,mag,magerr
58204.1326389,12.010605,0.010748162
58204.1504745,11.987171,0.010727963
58205.1301389,12.034203,0.010768532
58206.1305556,11.927262,0.010676465
58206.1492593,11.94091,0.01068818
58207.1550926,12.073541,0.01080256
58207.2426273,12.042164,0.0107754115
58208.1735764,12.1445875,0.010864251
58210.2027199,11.956491,0.010701568
58216.2034838,12.339799,0.011035471
58234.1496296,12.05999,0.010790828
58236.1439699,12.1714735,0.010887681
58360.4764468,12.093896,0.010820203
58361.4625579,12.126169,0.010848228
58367.463044,12.279676,0.010982453
58368.5183796,12.407021,0.011095074
58369.4859606,12.483925,0.011163712
58370.4618403,12.511761,0.01118868
58371.5055787,12.567106,0.011238528
58372.4771065,12.593712,0.011262594
58373.5188542,12.663738,0.011326261
58374.4755556,12.663499,0.011326041
58375.476956,12.677463,0.011338796
58376.4837963,12.652745,0.011316233
58377.5174769,12.621373,0.011287685
58378.4984838,12.5074625,0.011184821
58379.4977546,12.42795,0.011113705
58380.5044907,12.369759,0.011061992
58382.4781481,11.826979,0.010590669
58383.4843056,11.7855425,0.01055536
58384.4247106,11.666054,0.010453967
58384.4846875,11.751186,0.010526143
58385.4971875,11.750223,0.010525324
58386.5262616,11.762597,0.01053584
58387.5237153,11.862778,0.0106212385
58388.4621412,11.708477,0.010489896
58389.4602315,11.785155,0.010555029
58397.4986806,12.278764,0.010981651
58423.4193403,12.223918,0.010933516
58425.4127546,12.351495,0.011045816
58426.443206,12.36611,0.011058758
58427.4312963,12.341163,0.011036677
58428.337338,12.407643,0.011095629
58429.4327315,12.4669485,0.011148518
58430.419838,12.551348,0.011224307
58431.4407407,12.601924,0.011270034
58432.4209028,12.677644,0.011338961
58434.3999884,12.708362,0.011367089
58436.4540509,12.91488,0.011558955
58437.4356829,12.690745,0.0113509465
58438.4516088,12.597527,0.01126605
58440.435625,12.41289,0.011100296
58441.4637731,12.239973,0.010947584
58443.3187037,11.880739,0.0106366
58450.4329514,12.031882,0.010766528
58457.2918403,12.227155,0.010936351
58465.2494676,12.35317,0.0110473
58466.3076736,12.282651,0.01098507
58467.3848727,12.264409,0.010969032
58469.1770718,12.115993,0.010839385
58472.2461111,11.89445,0.010648337
58476.2901273,12.101428,0.010826739
58480.2882292,12.173915,0.0108898105
58481.2842014,12.21286,0.010923835
58481.2915972,12.21281,0.010923792
58487.2227894,12.340685,0.011036254
58488.2174421,12.358398,0.011051927
58488.2409838,12.265271,0.010969789
58491.2063542,12.585113,0.011254809
58492.2323611,12.598607,0.011267029
58492.2579514,12.638243,0.011303024
58493.2310185,12.688515,0.011348904
58495.2266551,12.817372,0.011467742
58495.267037,12.798947,0.011450635
58505.231713,11.990496,0.010730827
58507.2041782,11.89387,0.010647841
58508.2075926,11.911766,0.010663174
58509.2122917,11.924681,0.010674249
58510.1926273,11.911107,0.010662609
58511.1867708,11.670878,0.01045805
58514.2021412,12.024361,0.010760032
58522.186794,12.192054,0.010905645
58523.2462153,12.204845,0.010916824
58524.2440741,12.213792,0.01092465
58534.1643403,11.931742,0.010680309
58538.1871065,12.114485,0.010838076
58540.1626157,12.193599,0.010906994
58559.1345139,12.804912,0.011456169
58560.1733102,12.7961645,0.0114480555
58562.1820833,12.602042,0.011270142
58567.1663426,11.940483,0.010687813
58568.1785069,11.851877,0.0106119225
58572.1666204,11.967686,0.010711193
58573.1665856,11.90498,0.010657358
58574.1661343,12.038716,0.010772432
58575.1868981,11.962623,0.010706838
58581.1853356,12.101058,0.010826417
58582.166713,12.169475,0.010885936
58586.1516088,12.205173,0.010917111
58587.186169,12.202124,0.010914445
58588.1833333,12.304945,0.011004704
58713.4893981,11.997506,0.010736869
58716.506713,11.844442,0.010605574
58719.5025231,12.096153,0.010822162
58722.472037,12.159386,0.010877142
