mjd,mag,magerr
59876.5039236,19.012718,0.08189304
59878.4008218,18.942528,0.0779418
59882.4181829,19.378706,0.10576039
59887.3748264,19.184494,0.09240853
59898.4208102,19.305264,0.10052999
59900.4438542,18.930332,0.07727535
59905.3811574,19.53363,0.11748645
59910.3803588,19.0713,0.08534326
59923.3825347,19.052368,0.08421292
59932.333669,19.027267,0.08273689
59934.3218171,19.203362,0.09363763
59936.3156481,19.592196,0.12214757
59940.2837153,18.99228,0.0807221
59958.2735648,19.241287,0.09615287
59966.2359722,19.27346,0.0983331
60020.147338,19.078495,0.08577662
60031.1727431,19.341337,0.10307187
