mjd,mag,magerr
58758.3607407,21.372274,0.21835017
58758.3758796,21.54407,0.2319516
58775.1602315,21.337307,0.21558166
58778.1600926,21.281044,0.21112716
58837.1413773,21.23093,0.20715952
58864.1089583,21.245287,0.20829618
58894.1027199,21.465143,0.22570276
59051.4511343,21.383732,0.21925724
59052.4784606,21.367897,0.21800351
59053.4250116,21.341816,0.21593869
59054.4716551,21.24875,0.20857048
59054.4854514,21.15582,0.201213
59055.4301042,21.061876,0.19377518
59056.45375,21.23571,0.20753801
59059.4317593,21.625221,0.2383765
59060.4721065,21.284178,0.21137536
59061.471956,21.211145,0.20559311
59085.3819444,21.594812,0.23596895
59086.4720139,21.211107,0.20559013
59087.4022917,21.11915,0.19830966
59088.4785069,21.270329,0.21027887
59089.3990856,20.782822,0.17168176
59090.4213889,21.137384,0.19975328
59115.4296644,21.346977,0.21634734
59116.2635417,21.12818,0.19902456
59117.2890046,21.308872,0.21333039
59118.4333796,21.120277,0.19839895
59144.3243519,21.593105,0.23583388
59190.2892824,20.918457,0.18242025
59195.1729167,21.844233,0.2557162
59232.1191782,21.494667,0.22804022
59399.4196759,21.154793,0.20113158
59401.4126852,21.092133,0.19617057
59402.4506134,21.469128,0.22601819
59403.4067477,21.380545,0.21900487
59405.4606019,21.307869,0.213251
59412.4438542,21.461807,0.2254386
59414.4147569,21.756678,0.2487843
59429.4233565,21.124569,0.1987387
59434.4325694,21.385853,0.2194252
59436.4281134,21.49159,0.22779667
59439.425706,21.133295,0.19942951
59442.326956,21.505156,0.22887063
59460.3805787,21.095123,0.19640744
59462.3457755,21.25494,0.20906043
59464.4375231,21.437513,0.22351527
59466.4071296,21.2873,0.21162248
59468.4358218,21.27946,0.21100187
59498.3495023,21.26681,0.21000016
59517.2265741,21.722977,0.24611604
59520.3046991,21.099182,0.1967287
59522.2546065,21.161715,0.20167959
59524.3067245,21.549099,0.23234975
59526.2271875,21.224133,0.20662141
59529.253206,20.93771,0.18394458
59764.4277083,21.890247,0.25935924
59782.4483449,21.033434,0.19152331
59784.4039583,21.30958,0.21338642
59786.4490394,21.350552,0.21663022
59813.3408218,21.377026,0.21872628
59815.4333912,21.412813,0.22155964
59817.4252778,21.614151,0.23750007
59841.2812731,21.366812,0.21791768
59843.3429051,21.244654,0.20824611
59848.3678125,21.587929,0.23542404
59852.3399421,21.60941,0.23712468
59873.2182639,21.185005,0.20352352
59883.2408565,21.512999,0.22949159
59904.180787,21.128523,0.19905174
59906.2004514,21.310776,0.21348107
59932.130625,20.944105,0.18445098
