mjd,mag,magerr
58643.4814815,16.143412,0.013841656
58650.4328588,16.192265,0.014000074
58654.4489931,16.196297,0.014013507
58657.4035532,15.826475,0.012987731
58667.4721181,16.1843,0.0139737055
58670.3945602,15.803585,0.012936421
58676.4826736,16.18184,0.013965606
58679.4835995,15.79529,0.012918138
58682.4010417,16.064621,0.013602329
58685.4224421,16.224405,0.0141086895
58688.4024306,16.060036,0.013588993
58694.3789931,16.174145,0.01394039
58698.4251505,16.198717,0.014021596
58701.3890856,16.141354,0.013835157
58704.4663542,15.988639,0.013389308
58707.4873148,16.181553,0.0139646605
58710.430706,16.188679,0.0139881745
58713.3630093,15.799165,0.012926657
58716.3840856,16.119047,0.013765564
58725.487662,16.089634,0.013676208
58732.4893519,16.153622,0.013874114
58735.3821528,15.947251,0.0132801905
58738.3847569,16.012722,0.013455011
58740.4610995,16.171896,0.013933063
58741.422963,16.196415,0.014013902
58741.4356597,16.211435,0.014064432
58744.3865162,16.140045,0.013831028
58745.4513773,16.198765,0.014021754
58747.4484954,15.984848,0.013379117
58750.3212384,16.131731,0.0138049405
58757.5145255,15.959274,0.013311403
58760.3249769,15.843549,0.013026829
58763.3426273,16.123905,0.0137805855
58767.5175116,16.211123,0.0140633695
58769.1135532,16.180958,0.013962702
58770.3068866,16.17138,0.013931379
58771.4860417,16.180168,0.013960108
58772.3668981,16.097086,0.013698595
58773.3079514,15.818581,0.01296989
58774.3028935,16.17266,0.013935552
58775.2004051,16.167252,0.013917976
58782.3182639,15.945106,0.013274662
58788.2578009,16.193974,0.014005762
58789.2561111,16.054165,0.013572007
58789.2570486,16.073963,0.013629701
58790.1885417,15.8073435,0.012944759
58791.3588426,16.058125,0.013583449
58791.3598148,16.049885,0.013559687
58792.4781481,16.17249,0.01393499
58793.1198727,16.016085,0.013464317
58794.3087269,15.897144,0.013154292
58795.3190625,15.9507065,0.013289124
58797.3203241,16.17719,0.013950345
58798.2321759,15.952371,0.013293435
58798.237419,15.936116,0.013251634
58798.265162,15.954477,0.013298904
58799.2335648,15.938149,0.013256825
58799.2345255,15.926325,0.013226802
58799.2682755,15.886299,0.013127913
58800.4229861,16.142176,0.013837753
58800.4234375,16.127777,0.01379261
58801.2574653,16.180504,0.013961213
58801.2584144,16.191025,0.013995955
58803.3051505,15.799403,0.012927182
58804.2376157,16.215185,0.014077166
58805.2220139,16.20708,0.014049703
58806.3254282,16.145115,0.013847047
58811.1564815,15.783429,0.012892274
58812.1795023,16.13002,0.0137996
58814.1826505,16.101612,0.01371227
58819.1557176,15.999377,0.0134184
58819.157581,15.953239,0.013295686
58820.1197454,15.932139,0.013241517
58827.243588,16.142818,0.013839783
58827.2456829,16.13623,0.0138190305
58828.1970602,15.864393,0.013075542
58828.1979861,15.955782,0.0133022955
58828.2817824,16.016869,0.0134664895
58830.2693171,16.168032,0.013920505
58830.2702546,16.185509,0.013977692
58833.2310069,15.81556,0.012963108
58833.2320139,15.8124695,0.012956186
58833.3434722,15.88267,0.013119153
58835.0809606,16.077011,0.013638688
58837.1020023,15.816571,0.012965376
58837.1029282,15.823833,0.0129817445
58846.2619792,15.789443,0.012905346
58849.1541551,16.00658,0.013438098
58850.1168171,15.831096,0.012998242
58851.088287,16.209103,0.014056533
58852.1574537,16.192198,0.013999852
58853.1468866,16.069324,0.013616077
58854.1308912,15.805155,0.012939899
58856.1525347,16.242174,0.014170275
58859.1848727,15.925472,0.013224653
58860.1414583,16.162048,0.013901161
58860.2572106,16.16209,0.013901293
58861.1298843,16.146187,0.013850445
58862.210081,16.033998,0.013514445
58863.1026505,15.939441,0.013260126
58867.0952199,15.794474,0.012916346
58900.1595486,16.16924,0.01392443
58905.1790972,15.932449,0.013242303
59024.4665856,16.20261,0.01403465
59026.4708565,16.078594,0.013643369
59033.3651968,16.219086,0.014090464
59034.3700694,16.131773,0.013805071
59035.3611111,15.902901,0.01316842
59038.3867708,16.14442,0.0138448505
59042.3873958,16.158447,0.0138895735
59045.3531944,16.182304,0.013967131
59048.4135301,15.916312,0.013201671
59051.4047454,16.157892,0.013887793
59054.4095949,16.16454,0.013909201
59057.4686343,15.844608,0.01302928
59061.3914468,15.852351,0.013047266
59064.4156366,16.165022,0.013910756
59066.4723727,15.807505,0.012945118
59069.4231944,16.034538,0.0135159725
59073.4510648,16.105463,0.013723962
59076.3879051,16.224354,0.014108514
59088.4114931,16.140759,0.013833281
59094.3879745,16.12061,0.013770385
59094.4037269,16.156216,0.013882414
59096.3490972,15.950403,0.013288334
59097.4679282,16.178215,0.013953703
59098.3271528,16.173473,0.013938202
59099.3072917,15.986702,0.013384094
59102.4108218,16.186064,0.013979528
59106.3604282,16.211067,0.014063183
59107.3053704,16.095985,0.013695275
59109.4253819,15.843474,0.013026659
59110.4420255,16.18837,0.013987152
59111.4353472,16.166906,0.013916856
59112.3571065,16.019636,0.013474181
59113.3174421,15.881093,0.013115356
59114.3053704,16.175173,0.01394375
59117.3586458,15.810999,0.0129529005
59123.3218287,16.217968,0.014086651
59124.320463,16.10791,0.013731415
59125.3301157,15.963701,0.013322993
59126.3746528,15.840135,0.013018953
59127.2976157,16.140207,0.01383154
59129.2421181,15.937825,0.013255997
59134.4522454,15.936848,0.013253502
59136.4696528,16.170677,0.013929094
59140.2382407,16.203518,0.0140376985
59144.2164352,16.20741,0.014050816
59146.2381366,15.996724,0.013411181
59150.2843981,16.094376,0.0136904325
59152.2190972,16.19068,0.013994811
59154.1726968,16.08149,0.013651943
59158.2214815,16.13628,0.013819189
59164.2993866,15.805794,0.012941317
59166.2985301,16.192352,0.014000366
59168.1363889,15.807305,0.012944675
59170.1359606,16.20501,0.014042716
59174.3537153,16.174381,0.013941165
59176.3259838,16.073591,0.013628607
59179.309213,16.217041,0.014083486
59181.1119444,15.857476,0.013059256
59183.0870255,16.182095,0.01396644
59185.221169,15.893776,0.013146067
59189.2472338,15.9992485,0.0134180505
59192.1497222,16.03554,0.013518803
59194.151875,15.790368,0.0129073635
59198.1312153,15.816142,0.012964413
59200.1177315,16.210094,0.014059888
59202.2812384,16.004635,0.013432762
59204.2884259,16.181416,0.013964205
59206.2407755,16.009409,0.013445874
59211.1547801,15.790189,0.012906975
59218.2991088,16.19403,0.0140059525
59220.2365741,15.789941,0.012906433
59222.2343519,16.197342,0.014016995
59224.2472569,15.82562,0.012985789
59226.2584028,16.200584,0.014027848
59228.2191435,15.877609,0.013106989
59230.2217245,16.207487,0.014051075
59248.1783912,16.136919,0.013821194
59250.2212616,15.782572,0.012890419
59252.1886227,16.174583,0.0139418235
59254.1767477,15.76457,0.01285183
59256.1746759,16.198692,0.014021511
59260.1556713,16.210762,0.014062149
