mjd,mag,magerr
58324.4874074,16.937468,0.017304692
58338.4828704,17.097717,0.01847463
58342.4954282,16.429253,0.014585495
58345.4965162,16.320625,0.0141594615
58348.453044,16.325426,0.014177334
58351.4902199,16.832296,0.01662799
58354.4765278,17.262672,0.019877654
58354.4806366,17.250904,0.019770248
58356.3948148,17.151154,0.018905671
58357.4549653,16.999935,0.017739816
58359.4365856,16.274252,0.013991145
58360.5068403,16.27462,0.013992452
58365.4900926,16.351152,0.014274585
58368.4634722,16.838184,0.016664106
58374.4956366,16.88405,0.016952522
58377.4779167,16.361523,0.014314496
58380.4560301,16.234974,0.01385457
58383.5197454,16.506645,0.014918157
58386.3658565,17.171127,0.019072404
58386.4276157,17.146126,0.018864185
58387.4463426,17.268576,0.019931974
58389.496875,17.168032,0.019046355
58397.419537,16.273195,0.013987402
58422.3467014,17.175724,0.019111218
58422.3959491,17.179277,0.019141342
58423.3537616,17.116505,0.01862372
58424.3033912,16.961525,0.017469231
58424.3768171,16.929628,0.017251885
58425.3056134,16.558197,0.015154178
58425.3304745,16.548159,0.015107281
58429.3191782,16.228832,0.013833698
58431.316875,16.320484,0.014158938
58431.3584491,16.297607,0.01407494
58432.3005556,16.422962,0.014559554
58433.3874769,16.531649,0.015031142
58434.3218056,16.716429,0.015957162
58434.3371065,16.72417,0.015999692
58435.3147801,16.933086,0.017275132
58437.3495139,17.207817,0.019386902
58443.3565741,16.296112,0.014069519
58447.3799884,16.295383,0.01406688
58448.2261111,16.349823,0.0142695
58448.2860764,16.336624,0.014219361
58450.3382755,16.59982,0.015353593
58455.2604745,17.214905,0.019448914
58455.3265278,17.183552,0.019177698
58455.3578125,17.208267,0.019390833
58456.2917361,17.137878,0.018796565
58457.2346644,17.050882,0.018114226
58461.271875,16.308523,0.014114781
58462.3077662,16.263258,0.013952376
58465.2557407,16.354382,0.01428697
58465.2716204,16.363636,0.01432268
58468.2891204,16.870565,0.016866412
58471.2108565,17.163448,0.01900793
58471.3793866,17.155476,0.01894148
58480.3007986,16.286652,0.014035391
58482.1995602,16.395473,0.014448069
58486.129294,17.15343,0.01892452
58490.1695486,17.068153,0.018245287
58493.2621644,16.299252,0.014080913
58494.1899537,16.30466,0.0141006345
58503.2596065,17.243788,0.019705875
58504.2830787,17.145947,0.018862713
58507.2174074,16.948948,0.01738274
58510.2146412,16.415089,0.014527314
58514.1164699,16.312027,0.014127661
58522.1924653,17.174252,0.01909877
58557.2133912,16.907124,0.017102445
58560.1280556,16.277866,0.014003986
58573.1318056,17.055256,0.018147215
58584.1358681,16.738354,0.016078437
58584.1402662,16.7957,0.016408006
58584.1446644,16.809917,0.01649255
58584.1490509,16.71656,0.015957879
58587.1405671,17.231886,0.01959915
58587.1450463,17.286768,0.020101262
58587.1495139,17.354832,0.020760568
58587.1539815,17.289608,0.020127958
58593.1376157,15.805975,0.012670456
58694.4883449,16.253645,0.013918824
58698.4894097,16.377365,0.014376266
58701.4876852,16.884573,0.016955886
58704.4961111,17.129864,0.01873134
58707.4949653,16.786983,0.016356735
58711.4468866,16.309277,0.014117547
58714.4537731,16.303802,0.014097499
58717.483125,16.85384,0.016761139
58721.4979051,17.214857,0.019448495
58724.4998958,16.653666,0.015623841
58727.5110764,16.27399,0.013990222
58730.4901505,16.279657,0.014010369
58732.4841204,16.475964,0.014783239
58735.4904051,17.019857,0.017884085
58738.5207176,17.100658,0.018497795
58741.4779514,16.54261,0.015081553
58744.4411458,16.384495,0.014404384
58748.4420023,16.396692,0.014452951
58751.5073148,16.997177,0.017720062
58756.4978009,17.039604,0.018029785
58759.4834375,16.273418,0.013988192
58763.4829514,16.25335,0.013917797
58766.484838,16.59232,0.015317063
58769.4413194,17.126238,0.018702002
58775.3712963,16.392235,0.014435129
58778.383831,16.272781,0.013985938
58784.3872685,16.87041,0.016865436
58787.3401157,17.214386,0.019444363
58790.3653588,16.925293,0.017222846
58793.4760648,16.290577,0.014049513
58796.3223727,16.21342,0.013781887
58798.3005787,16.38953,0.014424364
58803.3154861,17.188198,0.019217396
58805.3326042,17.11234,0.01859045
58806.3305787,16.997707,0.017723858
58811.3169792,16.329994,0.0141944215
58812.2819676,16.287916,0.014039936
58814.2284954,16.32568,0.014178282
58814.2739699,16.291649,0.014053378
58814.2784028,16.362907,0.014319857
58814.2793056,16.330517,0.014196385
58814.2825926,16.344658,0.0142498
58814.2840394,16.33419,0.014210186
58814.2844907,16.339394,0.014229826
58814.2854051,16.339394,0.014229826
58814.2901273,16.359703,0.0143074645
58814.2905787,16.34607,0.014255171
58814.2937269,16.324253,0.014172958
58814.2962269,16.35091,0.014273659
58814.2966667,16.351025,0.014274096
58814.3059259,16.363071,0.014320489
58814.3070255,16.36544,0.014329683
58814.3373843,16.308607,0.014115087
58830.2932176,16.275047,0.013993966
58833.223125,16.582726,0.015270718
58833.2468287,16.619778,0.015452119
58836.4305787,17.19508,0.019276503
58846.2575926,16.23938,0.013869625
58849.172662,16.47874,0.014795287
58852.1706366,17.10297,0.018516045
58852.1814005,17.102512,0.01851243
58853.1534259,17.25838,0.019838352
58859.2025579,16.318668,0.014152197
58859.2261227,16.341461,0.014237655
58860.1618866,16.374298,0.014364232
58861.150081,16.304895,0.014101494
58862.2266551,16.250853,0.013909134
58863.2081481,16.264954,0.013958327
58867.235544,16.794636,0.01640172
58873.1618056,17.013847,0.017840281
58874.1306019,16.74482,0.016114695
58877.1458912,16.313625,0.014133552
58877.1486921,16.310726,0.0141228745
58878.1488542,16.251705,0.013912093
58880.1774769,16.235407,0.01385605
58880.1969097,16.258474,0.013935639
58885.1533449,17.055397,0.018148279
58893.1388079,16.369448,0.014345273
58895.1045023,16.282747,0.014021402
58896.1569329,16.256535,0.013928876
58899.1291088,16.521097,0.014983124
58903.1655208,17.268581,0.019932028
58906.1773264,17.05729,0.01816259
58915.1157176,16.44946,0.014669924
58941.1731713,16.551292,0.015121873
58954.1398727,17.132484,0.018752616
58954.1448611,17.119904,0.018650971
58954.149838,17.138485,0.018801512
58954.1542824,17.158556,0.018967094
59049.4718171,16.605453,0.015381212
59049.4767477,16.630505,0.015505872
59049.4816782,16.634228,0.0155246565
59049.4866088,16.631618,0.015511482
59051.4748032,17.055687,0.018150467
59051.4797569,16.951208,0.017398207
59051.4846991,16.99301,0.017690303
59051.4896528,17.005974,0.017783264
59064.4536111,16.39903,0.014462326
59081.4462963,16.417189,0.014535887
59087.450081,17.177965,0.019130204
59090.4800231,16.781921,0.01632715
59090.5054167,16.749168,0.016139206
59094.4132176,16.278551,0.0140064275
59095.429919,16.244541,0.013887345
59096.3896412,16.287357,0.014037926
59097.4925347,16.451036,0.014676585
59106.5247454,16.932402,0.017270518
59108.4650347,16.29951,0.014081849
59108.4748843,16.284882,0.014029041
59110.4554282,16.216095,0.013790823
